topic,argument,summary,stance,ibm_pro_deb_qs
gayRights,"The government has no legitimate interest in denying it, the constitution does not, and it even states this, list all rights of a people, there are others than what it states,",Gay people should have the same rights as straight people.,1,0.4369030296802521
gayRights,"if the government will grant people the 1,138 benefits, rights, privileged which marriage brings in the usa:  http://en.wikipedia.org/wiki/ Rights_and_responsibilities_of_marriage s_in_the_United_States    Other countries probably have a comparable number of benefits which marriage brings.",Gay people should have the same rights as straight people.,1,0.4581726491451263
gayRights,"By denying homosexuals the right to marry, the United States in violation of the First Amendment",Gay people should have the same rights as straight people.,1,0.6722312569618225
gayRights,ALL PEOPLE SHOULD GET TO BE HAPPY IN EVERY WAY AND GET MARRIED TO WHO THEY WANT,Gay people should have the same rights as straight people.,1,0.5915607213973999
gayRights,"Why then, would you want to stop homosexuals from making their love and actions more moral?",Gay people should have the same rights as straight people.,1,0.4890460073947906
gayRights,Should you have the right to stop homosexuals from doing what they do?,Gay people should have the same rights as straight people.,1,0.4870365858078003
gayRights,it is socially acceptable to discriminate against gays.,Gay people should have the same rights as straight people.,1,0.7971835136413574
gayRights,"You can call it what you want, but they should be treated equally.",Gay people should have the same rights as straight people.,1,0.4702992737293243
gayRights,"How exactly does prohibiting someone from marrying who they love because some idiot says they shouldn't ""make ever ting easier?""",Gay people should have the same rights as straight people.,1,0.402089774608612
gayRights,Who are your to dictate who one can and cannot love?,Gay people should have the same rights as straight people.,1,0.5163528323173523
gayRights,I will not tolerate any attempt to forcibly take someone's rights because a f@#$in' 2000-year-old book says they should be killed.,Gay people should have the same rights as straight people.,1,0.4644318222999573
gayRights,"I think everyone has the right to believe what they want, and marry whomever they want.",Gay people should have the same rights as straight people.,1,0.5158120393753052
gayRights,Neither you or me can deny them the right to marry,Gay people should have the same rights as straight people.,1,0.4621010720729828
gayRights,it'll bring us one step closer to true equality,Gay people should have the same rights as straight people.,1,0.6417144536972046
gayRights,"The government should allow gay marriage in every state, it seems to violate the freedom of choice, for gay people.",Gay people should have the same rights as straight people.,1,0.6550804972648621
gayRights,"Gay people pay taxes, they are entitled to the same rights",Gay people should have the same rights as straight people.,1,0.6836532354354858
gayRights,"I think that same sex couples should bypass th liberal right and secure civil unions because the rights afforded to married couples are more important than the word ""married.""",Gay people should have the same rights as straight people.,1,0.4946231245994568
gayRights,"If homosexuals love one another as heterosexuals do, they shoould be able to celebrate their love for one another in a meaningful way.",Gay people should have the same rights as straight people.,1,0.7304475903511047
