topic,argument,key_point,stance,label,ibm_pro_deb_qs
Entrapment should be legalized,entrapment should be legalized as it gives a clear insight into how a person would respond in certain situations and their attitude towards breaking the law.,entrapment can help discover a guilty party when all else fails.,1,0,0.9805185794830322
Entrapment should be legalized,"entrapment should be legalized because better evidence leads to shorter trials, which means less time spent in jail for the accused before trial.",entrapment can help discover a guilty party when all else fails.,1,0,0.9016916751861572
Entrapment should be legalized,"entrapment should be legalized because it can be used in a responsible way, even if it hasn't always been in the past.",entrapment can help discover a guilty party when all else fails.,1,0,0.9132840633392334
Entrapment should be legalized,"entrapment should be legalized because it can be used in ways that are not abusive, like a police-run to catch a predator.",entrapment can help discover a guilty party when all else fails.,1,0,0.8820403814315796
Entrapment should be legalized,"entrapment should be legalized because it can be useful to weed out all the criminals. if you are entrapped, your true self will show if you commit a crime.",entrapment can help discover a guilty party when all else fails.,1,0,0.8743680119514465
Entrapment should be legalized,entrapment should be legalized because it can help stop would be criminals,entrapment can help discover a guilty party when all else fails.,1,0,0.4846581220626831
Entrapment should be legalized,entrapment should be legalized because it gets a lot of the bad guys off the streets,entrapment can help discover a guilty party when all else fails.,1,0,0.8376737236976624
Entrapment should be legalized,entrapment should be legalized because it helps catches criminals and puts them behind bars.,entrapment can help discover a guilty party when all else fails.,1,0,0.9217112064361572
Entrapment should be legalized,entrapment should be legalized because it is a way to catch potential criminals,entrapment can help discover a guilty party when all else fails.,1,0,0.9611956477165222
Entrapment should be legalized,entrapment should be legalized because it is arbitrary to ban this one type of evidence.,entrapment can help discover a guilty party when all else fails.,1,0,0.816070556640625
Entrapment should be legalized,entrapment should be legalized because people should be aware at all times and only obey rules when law enforcement is in site.,entrapment can help discover a guilty party when all else fails.,1,0,0.8582957983016968
Entrapment should be legalized,entrapment should be legalized because the only people in the position of becoming entrapped are criminals anyway. it keeps more criminals from committing more crimes.,entrapment can help discover a guilty party when all else fails.,1,0,0.9196056723594666
Entrapment should be legalized,entrapment should be legalized in order to preserve police resources and prosecute criminals more efficiently.,entrapment can help discover a guilty party when all else fails.,1,0,1.0038745403289795
Entrapment should be legalized,"entrapment should be legalized in order to specifically go after people who target children or other vulnerable groups, who would be hard to catch otherwise.",entrapment can help discover a guilty party when all else fails.,1,0,0.9515460133552551
Entrapment should be legalized,entrapment should not be legalized because it creates an imbalance in favor of prosecutors.,people might commit a crime they would not under normal circumstances,-1,0,0.9116712212562561
