topic,argument,key_point,stance,label,set,ibm_pro_deb_qs
We should abandon the use of school uniform,"school uniforms simply stifle children and teach them to conform, which is unhealthy for developing minds.",School uniforms increase conformity or harm individuality,1,1,dev,0.9871915578842164
We should abandon the use of school uniform,school uniforms stifle freedom of expression,School uniform is harming the student's self expression,1,1,dev,0.9828009605407716
We should abandon the use of school uniform,school uniforms stifle the ability of kids to be creative in how they dress and express themselves.,School uniform is harming the student's self expression,1,1,dev,0.9821215867996216
We should abandon the use of school uniform,school uniforms stops richer pupils from showing off and removes status markers so all can be treated the same.,School uniforms create a sense of equality/unity,-1,1,dev,0.9054875373840332
We should abandon the use of school uniform,school uniforms stunt young peoples' creativity.,School uniform harms learning/creativity,1,1,dev,0.9757575988769532
We should abandon the use of school uniform,"School uniforms suppress students' freedom of expression, particularly if they otherwise wear religious garb.",School uniform is harming the student's self expression,1,1,dev,0.9418619871139526
We should abandon the use of school uniform,"school uniforms suppress the students' freedom of expression, which could cause them to act disruptively",School uniform is harming the student's self expression,1,1,dev,0.9605253338813782
We should abandon the use of school uniform,school uniforms take away a students individuality.,School uniforms increase conformity or harm individuality,1,1,dev,0.9209284782409668
We should abandon the use of school uniform,sometimes kids wants to wear what they like and must wearing school uniform making impossible for them.,School uniform is harming the student's self expression,1,1,dev,0.7614225745201111
We should abandon the use of school uniform,students are made to feel important and are a part of a team by wearing a uniform,School uniforms create a sense of equality/unity,-1,1,dev,0.9139044284820556
We should abandon the use of school uniform,students should be able to express themselves within reason and not be subject to what a third party says is proper,School uniform is harming the student's self expression,1,1,dev,0.7784050107002258
We should abandon the use of school uniform,students wearing uniforms are not made fun of because they are not wearing name brand clothing so it is less likely they will be bullied,School uniform reduces bullying,-1,1,dev,0.8310644030570984
